episode,reward,steps,delivered,total_time_hours,total_cost,total_risk,path,shipment_type,wall_clock_s,phase
2568,16.82,6,True,523.6,145922.0,0.872,Pune -> Mumbai -> Nagpur -> Raipur -> Bhubaneswar -> Kolkata -> Guwahati,machinery,20638.1,3
2569,14.32,3,True,443.5,99337.0,0.703,Pune -> Bangalore -> Coimbatore -> Madurai,machinery,20638.4,3
2570,32.05,1,True,210.8,25580.0,0.204,Chennai -> Madurai,fmcg,20638.5,3
2571,-62.44,2,False,270.9,33022.0,1.284,Pune -> Mumbai -> Ahmedabad,pharmaceuticals,20638.7,3
2572,46.2,2,True,102.8,41823.0,0.524,Lucknow -> Delhi -> Chandigarh,electronics,20638.8,3
2573,24.24,3,True,332.0,129995.0,1.333,Nagpur -> Hyderabad -> Bangalore -> Kochi,electronics,20639.1,3
2574,-117.76,5,False,868.8,97903.0,1.819,Chennai -> Hyderabad -> Nagpur -> Jabalpur -> Bhopal -> Delhi,electronics,20639.6,3
2575,22.39,3,True,381.5,42341.0,0.375,Raipur -> Nagpur -> Mumbai -> Pune,textiles,20639.8,3
2576,47.2,3,True,127.2,62024.0,0.445,Pune -> Mumbai -> Surat -> Rajkot,fmcg,20640.1,3
2577,31.68,3,True,283.3,59188.0,0.431,Delhi -> Jaipur -> Ahmedabad -> Rajkot,machinery,20640.4,3
2578,-6.58,2,True,193.0,43434.0,0.694,Ahmedabad -> Jaipur -> Delhi,perishables,20640.6,3
2579,56.57,3,True,46.8,18046.0,0.418,Coimbatore -> Bangalore -> Mysore -> Mangalore,fmcg,20640.8,3
2580,-110.82,5,False,785.6,90004.0,1.597,Jodhpur -> Jaipur -> Delhi -> Bhopal -> Nagpur -> Hyderabad,electronics,20641.3,3
2581,48.59,4,True,150.4,63457.0,0.93,Mysore -> Bangalore -> Hyderabad -> Nagpur -> Raipur,pharmaceuticals,20641.8,3
2582,23.26,5,True,353.2,146799.0,0.604,Mumbai -> Nagpur -> Bhopal -> Gwalior -> Agra -> Kanpur,fmcg,20642.2,3
2583,50.44,3,True,105.4,30932.0,0.2,Jabalpur -> Bhopal -> Indore -> Udaipur,textiles,20642.5,3
2584,-50.1,7,True,1147.0,103188.0,0.602,Surat -> Rajkot -> Ahmedabad -> Nashik -> Pune -> Bangalore -> Kochi -> Thiruvananthapuram,textiles,20643.0,3
2585,-108.72,2,False,733.3,55109.0,0.932,Bangalore -> Hyderabad -> Nagpur,electronics,20643.2,3
2586,-86.68,5,True,1528.4,118633.0,0.492,Bangalore -> Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata -> Guwahati,textiles,20643.7,3
2587,21.99,6,True,472.8,150016.0,0.471,Amritsar -> Ludhiana -> Delhi -> Kanpur -> Varanasi -> Ranchi -> Bhubaneswar,textiles,20644.2,3
2588,36.39,2,True,205.2,25916.0,0.636,Mangalore -> Mysore -> Bangalore,machinery,20644.4,3
2589,20.13,1,True,328.8,19689.0,0.792,Ranchi -> Varanasi,electronics,20644.6,3
2590,29.26,3,True,306.2,45058.0,0.334,Nagpur -> Hyderabad -> Bangalore -> Coimbatore,fmcg,20644.8,3
2591,41.17,2,True,158.4,29943.0,0.19,Nagpur -> Bhopal -> Delhi,textiles,20645.0,3
2592,-37.96,7,True,1059.1,142706.0,1.543,Kolkata -> Patna -> Varanasi -> Kanpur -> Delhi -> Jaipur -> Ahmedabad -> Udaipur,machinery,20645.6,3
2593,-46.93,2,False,121.5,18160.0,0.5,Udaipur -> Ahmedabad -> Vadodara,perishables,20645.8,3
2594,-26.43,6,True,918.5,106684.0,0.759,Coimbatore -> Chennai -> Visakhapatnam -> Hyderabad -> Nagpur -> Bhopal -> Gwalior,textiles,20646.3,3
2595,-68.52,5,False,383.8,69588.0,0.752,Thiruvananthapuram -> Kochi -> Coimbatore -> Bangalore -> Hyderabad -> Nagpur,fmcg,20646.8,3
2596,-2.28,4,True,240.7,50950.0,1.654,Patna -> Lucknow -> Delhi -> Ludhiana -> Amritsar,pharmaceuticals,20647.1,3
2597,-56.75,7,True,1280.3,193084.0,1.859,Jodhpur -> Udaipur -> Ahmedabad -> Mumbai -> Pune -> Bangalore -> Kochi -> Thiruvananthapuram,machinery,20647.7,3
2598,-26.13,6,True,538.2,74328.0,0.88,Udaipur -> Jodhpur -> Jaipur -> Delhi -> Kanpur -> Varanasi -> Ranchi,fmcg,20648.3,3
2599,46.84,3,True,135.8,42903.0,0.596,Indore -> Bhopal -> Gwalior -> Agra,machinery,20648.5,3
2600,7.97,3,True,513.5,68912.0,1.226,Varanasi -> Kanpur -> Delhi -> Jaipur,machinery,20648.8,3
2601,-76.08,2,False,364.2,42696.0,0.245,Nashik -> Ahmedabad -> Indore,fmcg,20652.5,3
2602,-114.94,2,False,796.8,34438.0,1.199,Ranchi -> Bhubaneswar -> Visakhapatnam,electronics,20652.7,3
2603,5.2,6,True,650.8,113609.0,0.61,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Nagpur -> Hyderabad -> Chennai,textiles,20653.2,3
2604,-58.78,6,True,818.6,103676.0,2.114,Mysore -> Bangalore -> Hyderabad -> Nagpur -> Bhopal -> Indore -> Jaipur,electronics,20653.8,3
2605,25.89,6,True,340.5,115599.0,1.175,Hyderabad -> Chennai -> Bangalore -> Pune -> Nashik -> Ahmedabad -> Udaipur,machinery,20654.3,3
2606,-64.88,2,False,258.5,26075.0,0.861,Nashik -> Mumbai -> Nagpur,perishables,20654.5,3
2607,-62.05,4,False,283.3,43133.0,1.539,Amritsar -> Ludhiana -> Chandigarh -> Delhi -> Jaipur,pharmaceuticals,20654.9,3
2608,50.68,3,True,101.7,34174.0,0.246,Indore -> Jaipur -> Delhi -> Ludhiana,fmcg,20655.2,3
2609,-4.24,3,True,610.5,125129.0,1.695,Jabalpur -> Bhopal -> Indore -> Udaipur,electronics,20655.5,3
2610,-47.15,3,False,152.7,40356.0,0.763,Varanasi -> Kanpur -> Delhi -> Jaipur,perishables,20655.7,3
2611,41.92,2,True,117.9,92500.0,0.757,Jodhpur -> Jaipur -> Delhi,perishables,20655.9,3
2612,-57.38,4,False,286.3,66508.0,1.548,Visakhapatnam -> Hyderabad -> Nagpur -> Bhopal -> Indore,pharmaceuticals,20656.5,3
2613,6.22,4,True,571.5,79227.0,0.498,Bhubaneswar -> Visakhapatnam -> Chennai -> Bangalore -> Hubli,textiles,20656.9,3
2614,-32.48,3,True,471.8,43356.0,1.867,Varanasi -> Ranchi -> Bhubaneswar -> Visakhapatnam,pharmaceuticals,20657.2,3
2615,53.88,2,True,33.6,20008.0,0.334,Mysore -> Bangalore -> Hubli,machinery,20657.4,3
2616,-51.32,1,False,129.2,24468.0,0.323,Mumbai -> Nagpur,perishables,20657.5,3
2617,38.26,4,True,256.7,47558.0,1.28,Gwalior -> Bhopal -> Indore -> Ahmedabad -> Vadodara,electronics,20657.9,3
2618,-215.03,3,False,1691.0,54173.0,0.63,Kochi -> Coimbatore -> Chennai -> Visakhapatnam,fmcg,20658.1,3
2619,38.49,1,True,149.3,12459.0,0.412,Udaipur -> Indore,machinery,20658.3,3
2620,-77.8,2,False,386.2,15450.0,0.445,Thiruvananthapuram -> Kochi -> Coimbatore,fmcg,20658.5,3
2621,-71.22,2,False,307.2,24685.0,0.656,Pune -> Mumbai -> Nagpur,perishables,20658.7,3
2622,19.24,2,True,376.5,32168.0,0.299,Raipur -> Bhubaneswar -> Visakhapatnam,textiles,20658.9,3
2623,-51.86,5,True,723.5,234297.0,2.038,Coimbatore -> Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata -> Guwahati,electronics,20659.3,3
2624,47.78,2,True,91.1,27471.0,0.585,Ahmedabad -> Nashik -> Pune,electronics,20659.6,3
2625,-118.18,3,False,851.3,81896.0,1.324,Kolkata -> Patna -> Lucknow -> Delhi,electronics,20659.9,3
2626,45.49,4,True,179.7,76888.0,0.463,Surat -> Mumbai -> Nagpur -> Bhopal -> Gwalior,fmcg,20660.3,3
2627,-88.04,1,False,462.2,112410.0,0.225,Ranchi -> Bhubaneswar,fmcg,20660.4,3
2628,36.51,3,True,234.7,62056.0,0.308,Patna -> Lucknow -> Delhi -> Chandigarh,textiles,20660.7,3
2629,-100.55,1,False,496.6,32855.0,0.32,Delhi -> Bhopal,perishables,20660.8,3
2630,-46.51,4,True,616.6,76613.0,1.934,Chennai -> Hyderabad -> Nagpur -> Bhopal -> Delhi,pharmaceuticals,20661.2,3
2631,-80.14,5,False,531.0,118448.0,0.777,Thiruvananthapuram -> Kochi -> Bangalore -> Pune -> Mumbai -> Ahmedabad,fmcg,20661.7,3
2632,30.6,2,True,239.6,57744.0,1.034,Mumbai -> Nagpur -> Raipur,pharmaceuticals,20661.9,3
2633,36.85,3,True,228.5,66488.0,0.616,Rajkot -> Ahmedabad -> Indore -> Bhopal,machinery,20662.1,3
2634,51.36,1,True,24.0,6222.0,0.123,Mumbai -> Nashik,machinery,20662.2,3
2635,50.26,2,True,67.5,28449.0,0.279,Bhopal -> Indore -> Ahmedabad,fmcg,20662.4,3
2636,-78.28,8,True,1437.1,190841.0,1.676,Jaipur -> Delhi -> Bhopal -> Nagpur -> Hyderabad -> Chennai -> Coimbatore -> Kochi -> Thiruvananthapuram,machinery,20663.1,3
2637,23.73,4,True,370.1,168393.0,0.421,Varanasi -> Kanpur -> Delhi -> Jaipur -> Indore,textiles,20663.5,3
2638,-17.54,6,True,793.5,213271.0,1.592,Kolkata -> Ranchi -> Varanasi -> Kanpur -> Delhi -> Jaipur -> Ahmedabad,machinery,20664.0,3
2639,-78.42,11,True,1357.9,339163.0,2.893,Chandigarh -> Delhi -> Lucknow -> Kanpur -> Delhi -> Bhopal -> Nagpur -> Hyderabad -> Chennai -> Coimbatore -> Kochi -> Thiruvananthapuram,machinery,20664.9,3
2640,-3.89,2,True,176.9,20343.0,0.987,Bangalore -> Mysore -> Mangalore,perishables,20665.1,3
2641,-66.26,1,False,263.8,62883.0,0.798,Kolkata -> Bhubaneswar,pharmaceuticals,20665.2,3
2642,42.23,2,True,146.1,32780.0,0.352,Raipur -> Nagpur -> Hyderabad,machinery,20665.5,3
2643,43.76,2,True,134.1,19881.0,0.48,Rajkot -> Surat -> Vadodara,pharmaceuticals,20665.6,3
2644,54.24,2,True,33.2,9432.0,0.304,Amritsar -> Ludhiana -> Chandigarh,fmcg,20665.8,3
2645,40.04,2,True,158.1,68460.0,0.205,Thiruvananthapuram -> Kochi -> Coimbatore,machinery,20666.0,3
2646,36.93,2,True,195.1,39952.0,0.722,Nagpur -> Mumbai -> Ahmedabad,electronics,20666.2,3
2647,42.38,1,True,110.4,18036.0,0.069,Hyderabad -> Visakhapatnam,textiles,20666.3,3
2648,11.22,5,True,500.6,282077.0,0.52,Mumbai -> Nagpur -> Bhopal -> Delhi -> Ludhiana -> Amritsar,textiles,20666.7,3
2649,-61.96,4,False,311.7,87489.0,2.251,Mysore -> Bangalore -> Chennai -> Visakhapatnam -> Bhubaneswar,pharmaceuticals,20667.1,3
2650,38.42,5,True,278.9,106529.0,0.394,Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Mysore -> Mangalore,fmcg,20667.5,3
2651,47.0,2,True,94.8,41952.0,0.53,Delhi -> Agra -> Gwalior,machinery,20667.7,3
2652,28.25,5,True,387.7,66652.0,1.958,Varanasi -> Kanpur -> Delhi -> Jaipur -> Jodhpur -> Udaipur,electronics,20668.1,3
2653,45.53,2,True,113.6,32789.0,0.253,Rajkot -> Ahmedabad -> Indore,fmcg,20668.3,3
2654,-62.46,2,False,230.4,46274.0,0.833,Hubli -> Bangalore -> Pune,perishables,20668.6,3
2655,41.03,3,True,174.2,93006.0,1.319,Jabalpur -> Bhopal -> Delhi -> Jaipur,pharmaceuticals,20668.8,3
2656,42.96,1,True,100.8,28297.0,0.236,Lucknow -> Patna,pharmaceuticals,20668.9,3
2657,-124.76,2,False,886.9,47659.0,1.018,Nashik -> Pune -> Bangalore,electronics,20669.1,3
2658,33.41,4,True,290.9,97013.0,1.171,Bhubaneswar -> Visakhapatnam -> Chennai -> Bangalore -> Hubli,electronics,20669.5,3
2659,25.64,3,True,328.9,103110.0,0.758,Nashik -> Pune -> Bangalore -> Kochi,machinery,20669.7,3
2660,47.69,1,True,44.7,59567.0,0.094,Gwalior -> Bhopal,electronics,20669.8,3
2661,41.9,1,True,116.8,11101.0,0.177,Bhubaneswar -> Ranchi,textiles,20669.9,3
2662,-79.25,3,False,410.5,59529.0,0.659,Bangalore -> Pune -> Nashik -> Ahmedabad,fmcg,20670.2,3
2663,34.38,5,True,322.2,89071.0,1.44,Mangalore -> Mysore -> Bangalore -> Pune -> Mumbai -> Surat,machinery,20670.7,3
2664,53.3,2,True,39.4,21856.0,0.2,Jodhpur -> Jaipur -> Delhi,machinery,20670.8,3
2665,-73.43,5,False,468.8,89005.0,0.671,Chandigarh -> Delhi -> Bhopal -> Nagpur -> Hyderabad -> Bangalore,fmcg,20671.3,3
2666,44.34,1,True,91.9,13313.0,0.13,Visakhapatnam -> Bhubaneswar,textiles,20671.4,3
2667,-116.1,3,False,790.8,56247.0,1.48,Kolkata -> Ranchi -> Bhubaneswar -> Visakhapatnam,electronics,20671.8,3
2668,-100.48,9,True,1541.5,227289.0,0.918,Chennai -> Coimbatore -> Bangalore -> Hyderabad -> Nagpur -> Bhopal -> Delhi -> Lucknow -> Kanpur -> Varanasi,textiles,20672.6,3
2669,51.77,2,True,56.7,16378.0,0.146,Chandigarh -> Delhi -> Jaipur,textiles,20672.7,3
2670,43.54,2,True,132.7,35204.0,0.262,Jabalpur -> Bhopal -> Gwalior,machinery,20672.9,3
2671,-70.91,2,True,852.0,42601.0,0.99,Hubli -> Bangalore -> Hyderabad,electronics,20673.1,3
2672,54.67,3,True,66.1,19117.0,0.284,Surat -> Vadodara -> Ahmedabad -> Udaipur,textiles,20673.4,3
2673,-64.92,4,False,309.2,59752.0,1.708,Delhi -> Kanpur -> Varanasi -> Patna -> Kolkata,pharmaceuticals,20673.7,3
2674,27.98,1,True,253.5,10693.0,0.696,Mysore -> Madurai,electronics,20673.8,3
2675,43.18,4,True,196.2,98751.0,0.479,Kolkata -> Patna -> Lucknow -> Delhi -> Chandigarh,machinery,20674.2,3
2676,22.36,3,True,372.7,75009.0,0.25,Hubli -> Bangalore -> Hyderabad -> Nagpur,textiles,20674.5,3
2677,-58.77,2,False,240.6,33836.0,0.972,Mumbai -> Pune -> Bangalore,pharmaceuticals,20674.6,3
2678,-17.76,7,True,696.9,76179.0,3.682,Nashik -> Pune -> Mumbai -> Nashik -> Ahmedabad -> Jaipur -> Delhi -> Kanpur,electronics,20675.2,3
2679,40.58,2,True,142.9,101191.0,0.198,Lucknow -> Patna -> Ranchi,machinery,20675.5,3
2680,51.91,2,True,52.1,27063.0,0.126,Nashik -> Ahmedabad -> Rajkot,machinery,20675.7,3
2681,15.18,5,True,508.5,102378.0,1.731,Ahmedabad -> Mumbai -> Pune -> Bangalore -> Coimbatore -> Madurai,electronics,20676.1,3
2682,51.01,1,True,26.0,6283.0,0.402,Nashik -> Pune,electronics,20676.2,3
2683,45.18,4,True,191.5,47212.0,0.502,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Nagpur,fmcg,20676.6,3
2684,-0.65,7,True,698.2,118788.0,0.521,Thiruvananthapuram -> Kochi -> Bangalore -> Hyderabad -> Nagpur -> Mumbai -> Surat -> Vadodara,textiles,20677.2,3
2685,-72.26,4,False,328.6,61675.0,1.733,Ahmedabad -> Indore -> Bhopal -> Delhi -> Kanpur,pharmaceuticals,20677.5,3
2686,44.65,2,True,125.4,16934.0,0.594,Nashik -> Mumbai -> Surat,pharmaceuticals,20677.7,3
2687,-43.09,5,False,135.4,79760.0,0.548,Hubli -> Bangalore -> Hyderabad -> Nagpur -> Raipur -> Bhubaneswar,perishables,20678.1,3
2688,52.11,1,True,16.1,8142.0,0.075,Mangalore -> Hubli,fmcg,20678.2,3
2689,-146.69,5,False,1170.4,107904.0,2.508,Kolkata -> Patna -> Lucknow -> Delhi -> Jaipur -> Indore,electronics,20678.7,3
2690,51.1,1,True,25.2,11983.0,0.04,Bhopal -> Gwalior,textiles,20678.8,3
2691,-1.79,5,True,690.7,81401.0,0.563,Nashik -> Ahmedabad -> Jaipur -> Delhi -> Ludhiana -> Amritsar,textiles,20679.3,3
2692,12.74,4,True,512.1,59681.0,0.531,Udaipur -> Jodhpur -> Jaipur -> Delhi -> Lucknow,textiles,20679.7,3
2693,-17.09,6,True,367.9,75718.0,0.794,Varanasi -> Kanpur -> Delhi -> Jaipur -> Jodhpur -> Udaipur -> Ahmedabad,fmcg,20680.1,3
2694,-23.93,5,True,880.7,184569.0,0.655,Amritsar -> Ludhiana -> Delhi -> Bhopal -> Jabalpur -> Raipur,textiles,20680.6,3
2695,-84.72,3,False,507.2,95547.0,0.604,Indore -> Bhopal -> Nagpur -> Hyderabad,fmcg,20680.9,3
2696,47.55,4,True,162.8,62348.0,0.587,Jaipur -> Delhi -> Lucknow -> Patna -> Kolkata,machinery,20681.2,3
2697,-92.04,3,False,582.0,64537.0,0.479,Jaipur -> Delhi -> Bhopal -> Jabalpur,fmcg,20681.5,3
2698,-69.42,1,False,298.9,37752.0,0.422,Jaipur -> Ahmedabad,pharmaceuticals,20681.6,3
2699,13.5,3,True,460.4,68521.0,0.8,Delhi -> Jaipur -> Ahmedabad -> Mumbai,machinery,20681.9,3
2700,-7.45,4,True,283.1,67394.0,2.009,Surat -> Mumbai -> Pune -> Bangalore -> Chennai,pharmaceuticals,20682.2,3
2701,-74.34,3,False,351.7,33440.0,1.191,Amritsar -> Ludhiana -> Delhi -> Bhopal,perishables,20685.8,3
2702,45.09,3,True,148.8,56542.0,0.677,Pune -> Mumbai -> Nagpur -> Jabalpur,pharmaceuticals,20686.1,3
2703,-59.17,2,False,214.6,38693.0,0.376,Jabalpur -> Nagpur -> Hyderabad,perishables,20686.2,3
2704,-12.93,6,True,774.5,122642.0,1.612,Rajkot -> Ahmedabad -> Jaipur -> Delhi -> Agra -> Kanpur -> Varanasi,machinery,20686.8,3
2705,-76.75,1,False,362.9,30609.0,0.59,Guwahati -> Kolkata,pharmaceuticals,20686.9,3
2706,43.64,3,True,162.3,67915.0,0.183,Delhi -> Bhopal -> Nagpur -> Hyderabad,fmcg,20687.1,3
2707,-20.63,9,True,707.2,181462.0,0.934,Indore -> Bhopal -> Jabalpur -> Nagpur -> Bhopal -> Gwalior -> Agra -> Delhi -> Ludhiana -> Amritsar,textiles,20687.9,3
2708,-77.54,2,False,423.6,35354.0,0.415,Mangalore -> Hubli -> Bangalore,fmcg,20688.1,3
2709,-162.2,2,False,1163.5,103913.0,0.488,Coimbatore -> Chennai -> Hyderabad,fmcg,20688.3,3
2710,-270.81,10,True,3345.5,329803.0,2.138,Vadodara -> Surat -> Rajkot -> Ahmedabad -> Indore -> Bhopal -> Nagpur -> Raipur -> Bhubaneswar -> Kolkata -> Guwahati,machinery,20689.2,3
2711,-33.43,5,True,1000.9,102530.0,0.534,Gwalior -> Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Coimbatore,textiles,22149.3,3
2712,-38.69,7,True,980.5,277802.0,0.606,Lucknow -> Delhi -> Jaipur -> Indore -> Bhopal -> Nagpur -> Hyderabad -> Bangalore,textiles,22149.9,3
2713,52.37,2,True,48.3,25568.0,0.06,Vadodara -> Ahmedabad -> Indore,perishables,22150.1,3
2714,-49.87,2,False,145.0,31356.0,0.779,Nashik -> Mumbai -> Nagpur,perishables,22150.3,3
2715,15.76,1,True,357.5,39389.0,0.272,Bhopal -> Delhi,fmcg,22150.4,3
2716,2.7,3,True,551.3,113582.0,1.005,Mysore -> Bangalore -> Pune -> Nashik,electronics,22150.7,3
2717,24.74,4,True,382.6,82918.0,1.013,Hyderabad -> Nagpur -> Mumbai -> Surat -> Vadodara,machinery,22151.0,3
2718,46.26,1,True,70.5,19124.0,0.236,Bhopal -> Delhi,pharmaceuticals,22151.1,3
2719,-97.43,4,False,647.9,88885.0,0.864,Thiruvananthapuram -> Kochi -> Bangalore -> Hyderabad -> Nagpur,fmcg,22151.5,3
2720,-60.02,2,False,248.9,37136.0,0.997,Bhopal -> Nagpur -> Hyderabad,pharmaceuticals,22151.7,3
2721,-103.1,4,True,1626.0,194208.0,1.35,Surat -> Mumbai -> Pune -> Bangalore -> Kochi,machinery,22152.2,3
2722,42.51,1,True,111.3,9781.0,0.123,Indore -> Udaipur,textiles,22152.3,3
2723,52.86,1,True,9.8,4134.0,0.062,Bangalore -> Mysore,fmcg,22152.4,3
2724,-72.63,3,False,393.3,115067.0,0.561,Udaipur -> Ahmedabad -> Jaipur -> Delhi,fmcg,22152.6,3
2725,0.24,2,True,142.5,31114.0,0.903,Mumbai -> Nagpur -> Raipur,perishables,22152.9,3
2726,-125.84,3,False,841.0,54131.0,1.803,Pune -> Mumbai -> Ahmedabad -> Jaipur,pharmaceuticals,22153.2,3
2727,37.17,4,True,260.3,86611.0,0.412,Hyderabad -> Nagpur -> Bhopal -> Delhi -> Agra,textiles,22153.5,3
2728,14.52,3,True,427.8,134455.0,1.332,Jabalpur -> Nagpur -> Hyderabad -> Bangalore,electronics,22153.8,3
2729,-7.82,3,True,258.4,58547.0,1.447,Jabalpur -> Nagpur -> Hyderabad -> Bangalore,pharmaceuticals,22154.1,3
2730,4.93,6,True,637.3,102279.0,2.14,Kanpur -> Delhi -> Bhopal -> Nagpur -> Hyderabad -> Bangalore -> Mysore,electronics,22154.6,3
2731,-102.51,5,False,431.0,59869.0,0.509,Raipur -> Nagpur -> Bhopal -> Jabalpur -> Nagpur -> Raipur,fmcg,22155.1,3
2732,-96.64,4,False,585.6,169723.0,0.571,Coimbatore -> Chennai -> Hyderabad -> Nagpur -> Mumbai,fmcg,22155.5,3
2733,-27.15,4,True,470.4,85167.0,0.638,Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata -> Patna,fmcg,22155.8,3
2734,-6.62,7,True,718.4,117152.0,2.471,Surat -> Mumbai -> Nagpur -> Bhopal -> Gwalior -> Agra -> Kanpur -> Varanasi,electronics,22156.4,3
2735,19.93,4,True,412.0,154996.0,0.44,Kanpur -> Delhi -> Jaipur -> Ahmedabad -> Rajkot,textiles,22156.8,3
2736,36.88,3,True,236.4,23186.0,1.563,Thiruvananthapuram -> Kochi -> Bangalore -> Mysore,electronics,22157.1,3
2737,-2.08,3,True,623.6,50455.0,0.399,Jabalpur -> Raipur -> Bhubaneswar -> Ranchi,textiles,22157.4,3
2738,-53.19,1,False,145.6,7031.0,0.75,Mangalore -> Mysore,perishables,22157.5,3
2739,-0.98,4,True,206.1,34649.0,1.274,Surat -> Vadodara -> Ahmedabad -> Udaipur -> Jodhpur,perishables,22157.8,3
2740,-75.57,3,False,392.4,51288.0,0.458,Raipur -> Nagpur -> Bhopal -> Gwalior,fmcg,22158.2,3
2741,-117.51,2,False,648.4,50728.0,0.675,Kolkata -> Bhubaneswar -> Visakhapatnam,perishables,22158.4,3
2742,-55.12,2,False,184.8,26334.0,0.961,Vadodara -> Ahmedabad -> Jaipur,perishables,22158.5,3
2743,-94.79,2,False,503.0,44902.0,1.123,Raipur -> Bhubaneswar -> Visakhapatnam,pharmaceuticals,22158.7,3
2744,43.64,2,True,137.5,16051.0,0.251,Kochi -> Coimbatore -> Madurai,textiles,22158.9,3
2745,-45.92,4,False,156.6,44535.0,1.128,Coimbatore -> Bangalore -> Pune -> Mumbai -> Surat,perishables,22159.3,3
2746,-13.77,1,True,242.3,62063.0,0.865,Kochi -> Bangalore,pharmaceuticals,22159.4,3
2747,38.49,1,True,148.0,15505.0,0.485,Bangalore -> Coimbatore,pharmaceuticals,22159.5,3
2748,44.22,2,True,124.7,41192.0,0.143,Delhi -> Lucknow -> Patna,fmcg,22159.7,3
2749,-4.39,5,True,266.6,123314.0,1.794,Varanasi -> Kanpur -> Delhi -> Jaipur -> Jodhpur -> Udaipur,pharmaceuticals,22160.2,3
2750,53.14,3,True,78.0,24059.0,0.674,Pune -> Mumbai -> Surat -> Rajkot,pharmaceuticals,22160.4,3
2751,33.66,6,True,339.3,134542.0,0.689,Hubli -> Bangalore -> Hyderabad -> Nagpur -> Bhopal -> Delhi -> Chandigarh,fmcg,22161.0,3
2752,19.95,3,True,379.8,125236.0,0.625,Delhi -> Jaipur -> Indore -> Udaipur,machinery,22161.3,3
2753,-57.13,4,False,246.6,56765.0,0.918,Kochi -> Coimbatore -> Bangalore -> Hyderabad -> Nagpur,pharmaceuticals,22161.7,3
2754,26.4,4,True,372.2,65460.0,0.818,Chennai -> Hyderabad -> Nagpur -> Bhopal -> Indore,machinery,22162.1,3
2755,46.05,2,True,111.3,26228.0,0.063,Nashik -> Ahmedabad -> Rajkot,fmcg,22162.3,3
2756,-51.88,2,False,125.5,11387.0,0.868,Thiruvananthapuram -> Kochi -> Coimbatore,perishables,22162.4,3
2757,35.58,3,True,235.3,89445.0,0.404,Amritsar -> Ludhiana -> Delhi -> Lucknow,textiles,22162.7,3
2758,-86.93,7,True,1450.6,318448.0,0.641,Agra -> Lucknow -> Kanpur -> Delhi -> Bhopal -> Nagpur -> Mumbai -> Pune,textiles,22163.3,3
2759,-71.78,3,False,316.2,125098.0,0.767,Hubli -> Bangalore -> Hyderabad -> Nagpur,pharmaceuticals,22163.6,3
2760,-91.05,2,False,497.7,43858.0,0.457,Nashik -> Ahmedabad -> Jaipur,fmcg,22163.8,3
2761,45.2,2,True,114.8,22388.0,1.293,Surat -> Mumbai -> Nashik,pharmaceuticals,22164.0,3
2762,-71.71,6,True,878.1,133245.0,2.744,Hubli -> Bangalore -> Chennai -> Visakhapatnam -> Bhubaneswar -> Kolkata -> Guwahati,pharmaceuticals,22164.5,3
2763,25.51,3,True,348.7,47999.0,0.37,Raipur -> Nagpur -> Mumbai -> Pune,textiles,22164.8,3
2764,-52.47,1,False,135.6,36499.0,0.2,Chennai -> Visakhapatnam,perishables,22164.9,3
2765,47.07,4,True,162.2,64534.0,1.562,Jabalpur -> Bhopal -> Delhi -> Ludhiana -> Amritsar,electronics,22165.2,3
2766,-10.51,2,True,222.8,44269.0,0.557,Jaipur -> Delhi -> Bhopal,perishables,22165.4,3
2767,-47.06,2,False,127.2,22919.0,0.424,Agra -> Gwalior -> Bhopal,perishables,22165.6,3
2768,0.53,6,True,648.9,204989.0,2.142,Madurai -> Chennai -> Hyderabad -> Nagpur -> Bhopal -> Delhi -> Kanpur,electronics,22166.2,3
2769,47.86,2,True,90.1,17721.0,1.192,Ludhiana -> Delhi -> Agra,pharmaceuticals,22166.4,3
2770,-69.89,4,True,906.9,71791.0,1.605,Visakhapatnam -> Chennai -> Bangalore -> Mysore -> Mangalore,electronics,22166.7,3
2771,-77.06,2,False,392.8,38218.0,1.137,Mangalore -> Hubli -> Bangalore,pharmaceuticals,22166.9,3
2772,-66.29,2,False,255.7,53703.0,0.86,Patna -> Kolkata -> Bhubaneswar,perishables,22167.1,3
2773,-139.13,3,False,922.0,178609.0,1.914,Coimbatore -> Chennai -> Visakhapatnam -> Bhubaneswar,pharmaceuticals,22167.4,3
2774,39.18,4,True,250.2,48143.0,0.715,Amritsar -> Ludhiana -> Delhi -> Jaipur -> Jodhpur,machinery,22167.7,3
2775,50.29,2,True,71.9,12448.0,0.285,Vadodara -> Ahmedabad -> Rajkot,fmcg,22168.0,3
2776,13.96,7,True,556.8,98728.0,0.798,Guwahati -> Kolkata -> Ranchi -> Varanasi -> Kanpur -> Delhi -> Jaipur -> Jodhpur,textiles,22168.6,3
2777,24.32,8,True,459.0,201125.0,1.476,Madurai -> Chennai -> Hyderabad -> Nagpur -> Bhopal -> Delhi -> Chandigarh -> Ludhiana -> Amritsar,machinery,22169.3,3
